A:
111   -7    12    9     5     8     11    14    
-3    73    10    16    7     7     3     -9    
-7    10    94    -6    -9    10    -13   -7    
13    -8    10    94    -15   -5    8     8     
-13   0     3     -14   111   -1    15    -2    
-12   -4    15    1     13    102   -12   -13   
6     11    -12   -12   -14   -6    107   -11   
-2    -1    4     14    14    8     7     87    
A_T:
0.00898   0.00097   -0.00106  -0.00105  -0.000534 -0.000654 -0.000898 -0.00156  
0.000387  0.0136    -0.00106  -0.00285  -0.00142  -0.00113  -0.000348 0.00127   
0.000518  -0.00149  0.0108    0.00113   0.00125   -0.00092  0.000904  0.000535  
-0.00104  0.00141   -0.00137  0.0106    0.00118   0.000654  -0.000931 -0.000762 
0.000972  0.000521  -0.000745 0.00093   0.00884   2.34e-05  -0.0015   -0.00023  
0.000853  0.000624  -0.00154  -0.000699 -0.00149  0.00974   0.000969  0.00141   
-0.000411 -0.00136  0.00103   0.00154   0.00135   0.000566  0.00924   0.00115   
0.000153  -1.25e-05 -0.000134 -0.00202  -0.00167  -0.00104  -0.000508 0.0114    
A_T_ans:
0.00898   0.00097   -0.00106  -0.00105  -0.000534 -0.000654 -0.000898 -0.00156  
0.000387  0.0136    -0.00106  -0.00285  -0.00142  -0.00113  -0.000348 0.00127   
0.000518  -0.00149  0.0108    0.00113   0.00125   -0.00092  0.000904  0.000535  
-0.00104  0.00141   -0.00137  0.0106    0.00118   0.000654  -0.000931 -0.000762 
0.000972  0.000521  -0.000745 0.00093   0.00884   2.34e-05  -0.0015   -0.000231 
0.000853  0.000624  -0.00154  -0.000699 -0.00149  0.00974   0.000969  0.00141   
-0.000411 -0.00136  0.00103   0.00154   0.00135   0.000566  0.00924   0.00115   
0.000153  -1.25e-05 -0.000134 -0.00202  -0.00167  -0.00104  -0.000508 0.0114    
error:7.4341954814372e-10error_ans1.9735379254234602e-14
A:
80    -8    1     5     -9    6     14    5     
1     117   3     -10   -4    -15   2     14    
-15   10    119   -10   16    -1    10    -15   
-1    11    -3    101   13    -15   -13   -3    
2     -7    -3    -7    106   12    16    6     
-6    -13   -11   15    9     96    0     -11   
8     -1    -7    16    -8    -10   98    1     
-4    16    10    -16   6     12    8     113   
A_T:
0.0125    0.000956  -0.00023  -0.000164 0.00113   -0.000896 -0.00192  -0.000837 
-3e-05    0.0088    1.36e-05  0.000519  0.000181  0.00155   -6.13e-05 -0.000932 
0.00174   -0.000936 0.00824   0.000883  -0.00136  -0.0001   -0.00083  0.00123   
0.000246  -0.000878 0.000396  0.0094    -0.00129  0.00155   0.00135   0.000607  
-0.000172 0.000399  0.000128  0.000976  0.00931   -0.001    -0.00134  -0.000579 
0.000987  0.00108   0.000764  -0.00124  -0.000791 0.0103    -0.000353 0.000937  
-0.000853 0.000246  0.000639  -0.00151  0.000707  0.000808  0.00994   5.07e-06  
0.000292  -0.00141  -0.000816 0.00136   -0.000508 -0.00112  -0.000389 0.00886   
A_T_ans:
0.0125    0.000956  -0.00023  -0.000164 0.00113   -0.000896 -0.00192  -0.000837 
-3e-05    0.0088    1.36e-05  0.000519  0.000181  0.00155   -6.13e-05 -0.000932 
0.00174   -0.000936 0.00824   0.000883  -0.00136  -0.0001   -0.00083  0.00123   
0.000246  -0.000878 0.000396  0.0094    -0.00129  0.00155   0.00135   0.000607  
-0.000172 0.000399  0.000128  0.000976  0.00931   -0.001    -0.00134  -0.000579 
0.000987  0.00108   0.000764  -0.00124  -0.000791 0.0103    -0.000353 0.000937  
-0.000853 0.000246  0.00064   -0.00151  0.000707  0.000808  0.00994   5.1e-06   
0.000292  -0.00141  -0.000816 0.00136   -0.000508 -0.00112  -0.000389 0.00886   
error:8.062421841259493e-10error_ans2.2954699466491617e-14
A:
83    -1    -4    16    -3    -7    7     12    
-11   125   -12   13    -9    -8    10    -16   
8     15    109   8     -11   16    4     8     
10    -7    6     103   10    -16   9     16    
-12   -6    -9    8     100   5     12    12    
-4    -8    -16   13    6     114   -15   9     
-13   -15   -1    -14   1     10    82    2     
10    -10   0     10    14    10    15    105   
A_T:
0.0124    -0.000206 0.000677  -0.00204  0.000791  0.000501  -0.000627 -0.00131  
0.000924  0.00779   0.00107   -0.00158  0.000843  0.000201  -0.00121  0.00115   
-0.000884 -0.00124  0.0089    -0.000298 0.00106   -0.00138  -0.000451 -0.000715 
-0.00104  0.000494  -0.000369 0.00978   -0.000916 0.00158   -0.000368 -0.00129  
0.00147   4.57e-05  0.000911  -0.00114  0.0105    -0.000424 -0.00144  -0.00119  
0.000784  0.000453  0.00138   -0.00106  -0.000101 0.00843   0.00161   -0.000707 
0.00187   0.00139   0.000174  0.00122   5.26e-05  -0.000634 0.0117    -0.000374 
-0.00153  0.000466  -0.000206 -0.000809 -0.0013   -0.000836 -0.00165  0.0102    
A_T_ans:
0.0124    -0.000206 0.000678  -0.00204  0.000791  0.000501  -0.000627 -0.00131  
0.000924  0.00779   0.00107   -0.00158  0.000843  0.000201  -0.00121  0.00115   
-0.000884 -0.00124  0.0089    -0.000298 0.00106   -0.00138  -0.000451 -0.000715 
-0.00104  0.000494  -0.000369 0.00978   -0.000916 0.00158   -0.000368 -0.00129  
0.00147   4.57e-05  0.000911  -0.00114  0.0105    -0.000424 -0.00144  -0.00119  
0.000784  0.000453  0.00138   -0.00106  -0.000101 0.00843   0.00161   -0.000707 
0.00187   0.00139   0.000174  0.00122   5.26e-05  -0.000634 0.0117    -0.000374 
-0.00153  0.000466  -0.000206 -0.000809 -0.0013   -0.000836 -0.00165  0.0102    
error:9.296527991864423e-10error_ans7.238891688663017e-13
A:
111   14    -10   2     -9    15    15    15    
-1    71    -8    0     -2    -10   16    -1    
12    -12   102   -1    0     6     -15   6     
-4    -11   10    90    -12   7     2     6     
-4    12    -4    -4    127   -9    5     12    
12    0     -12   10    3     87    4     13    
15    8     7     7     9     -9    81    10    
1     10    5     -15   -6    -5    -12   74    
A_T:
0.00936   -0.00147  0.000781  -8.81e-05 0.000711  -0.002    -0.00147  -0.00154  
0.000214  0.0145    0.0015    0.000114  0.000421  0.00129   -0.00271  9.38e-05  
-0.00124  0.00182   0.00973   -9.32e-05 -0.000209 -0.000135 0.0016    -0.000663 
0.000787  0.00147   -0.00084  0.0112    0.00118   -0.000841 -0.00103  -0.000882 
0.00026   -0.00104  0.0004    9.86e-05  0.00784   0.000481  -0.000485 -0.0014   
-0.00143  0.000662  0.00151   -0.00151  -0.000562 0.0117    -0.000328 -0.00161  
-0.00187  -0.00102  -0.00081  -0.00137  -0.00126  0.00147   0.0126    -0.00122  
-0.000291 -0.00197  -0.00104  0.00194   0.000581  0.000757  0.00205   0.013     
A_T_ans:
0.00936   -0.00147  0.000781  -8.81e-05 0.000711  -0.002    -0.00147  -0.00154  
0.000214  0.0145    0.0015    0.000114  0.000421  0.00129   -0.00271  9.38e-05  
-0.00124  0.00182   0.00973   -9.33e-05 -0.000209 -0.000135 0.0016    -0.000663 
0.000787  0.00147   -0.00084  0.0112    0.00119   -0.000841 -0.00103  -0.000882 
0.00026   -0.00104  0.0004    9.86e-05  0.00784   0.000481  -0.000485 -0.0014   
-0.00143  0.000662  0.00151   -0.00151  -0.000562 0.0117    -0.000328 -0.00161  
-0.00187  -0.00102  -0.00081  -0.00137  -0.00126  0.00147   0.0126    -0.00122  
-0.000291 -0.00197  -0.00104  0.00194   0.000581  0.000757  0.00205   0.013     
error:8.345075741544861e-10error_ans2.2988891790691554e-14
A:
108   14    -11   -15   -8    -16   15    13    
14    92    -1    -13   1     6     5     5     
-12   16    103   -6    -4    -12   7     -9    
-12   -10   -10   91    10    4     8     11    
-3    10    7     10    89    10    14    14    
13    -5    -12   2     2     79    -13   -9    
6     15    16    13    3     13    119   -5    
7     -16   -9    -11   9     -12   -8    120   
A_T:
0.00967   -0.00152  0.00146   0.00139   0.000891  0.00217   -0.00127  -0.000997 
-0.00108  0.0112    6.86e-05  0.00149   -0.000288 -0.00109  -0.000558 -0.00055  
0.00117   -0.00161  0.0102    0.000711  0.000402  0.00202   -0.000508 0.000726  
0.00143   0.00088   0.00142   0.0116    -0.000973 -1.72e-05 -0.00104  -0.00108  
0.000585  -0.00143  -0.000927 -0.00139  0.0116    -0.0013   -0.00148  -0.00146  
-0.0017   0.000717  0.00113   -0.000393 -0.000537 0.0124    0.00166   0.00134   
-0.000525 -0.00118  -0.00168  -0.00149  -0.000237 -0.00152  0.00861   0.000389  
-0.000738 0.00164   0.000893  0.0012    -0.00109  0.00112   0.000717  0.00854   
A_T_ans:
0.00967   -0.00152  0.00146   0.00139   0.000891  0.00217   -0.00127  -0.000997 
-0.00108  0.0112    6.86e-05  0.00149   -0.000288 -0.00109  -0.000558 -0.00055  
0.00117   -0.00161  0.0102    0.000711  0.000402  0.00202   -0.000508 0.000726  
0.00143   0.00088   0.00142   0.0116    -0.000973 -1.73e-05 -0.00104  -0.00108  
0.000585  -0.00143  -0.000927 -0.00139  0.0116    -0.0013   -0.00148  -0.00146  
-0.0017   0.000717  0.00113   -0.000393 -0.000537 0.0124    0.00166   0.00134   
-0.000525 -0.00118  -0.00168  -0.00149  -0.000237 -0.00152  0.00861   0.000389  
-0.000739 0.00164   0.000893  0.0012    -0.00109  0.00112   0.000717  0.00854   
error:6.713634093102883e-10error_ans4.680297615137198e-14
A:
127   12    -2    -10   7     16    -2    -1    
-14   86    14    -16   4     -3    11    16    
-6    3     105   -11   -7    -2    -9    5     
-15   1     10    126   9     3     -15   -7    
-3    -6    -11   3     60    -1    -1    4     
3     5     -3    12    10    73    -11   -3    
-6    10    -6    -15   -9    -10   91    4     
-8    8     9     15    9     -8    10    101   
A_T:
0.00789   -0.0011   0.000102  0.000668  -0.000655 -0.00175  0.000179  0.00026   
0.00121   0.0117    -0.00176  0.00153   -0.00126  -0.000245 -0.00118  -0.00156  
0.000581  -0.000474 0.00974   0.00099   0.00117   0.000225  0.00128   -0.000423 
0.000934  -0.000461 -0.000813 0.00801   -0.00124  -0.000356 0.00119   0.000669  
0.000563  0.00107   0.00174   7.05e-05  0.0169    0.000146  0.000371  -0.000925 
-0.00052  -0.0011   0.000526  -0.0013   -0.00179  0.0141    0.00159   0.00048   
0.000569  -0.00144  0.000973  0.00119   0.00152   0.00139   0.0117    -0.000213 
0.000191  -0.000945 -0.000809 -0.00157  -0.00167  0.000878  -0.00125  0.0101    
A_T_ans:
0.00789   -0.0011   0.000103  0.000668  -0.000655 -0.00175  0.000179  0.00026   
0.00121   0.0117    -0.00176  0.00153   -0.00126  -0.000245 -0.00118  -0.00156  
0.000581  -0.000474 0.00974   0.00099   0.00117   0.000225  0.00128   -0.000423 
0.000934  -0.000461 -0.000813 0.00801   -0.00124  -0.000356 0.00119   0.000669  
0.000563  0.00107   0.00174   7.06e-05  0.0169    0.000146  0.000371  -0.000925 
-0.00052  -0.0011   0.000526  -0.0013   -0.00179  0.0141    0.00159   0.00048   
0.000569  -0.00144  0.000973  0.00119   0.00152   0.00139   0.0117    -0.000213 
0.000191  -0.000945 -0.00081  -0.00157  -0.00167  0.000878  -0.00125  0.0101    
error:8.408171936480358e-10error_ans1.3143941352800456e-14
A:
106   9     12    -8    15    -8    2     11    
6     112   -7    -9    -16   13    14    4     
1     0     61    2     4     9     8     -14   
1     3     -8    124   6     16    13    -7    
-13   -10   -6    9     118   14    15    16    
-13   -13   15    -1    1     88    10    -11   
-12   13    3     -9    -4    -13   105   2     
13    8     -10   0     -6    0     10    108   
A_T:
0.00962   -0.00071  -0.00249  0.000728  -0.00132  0.00134   0.000159  -0.0009   
-0.000743 0.00903   0.00186   0.000378  0.00119   -0.00204  -0.00132  -0.000353 
-0.000831 -0.000191 0.0173    -0.00042  -0.000399 -0.00186  -0.0012   0.0022    
-0.000514 -0.000348 0.00163   0.00793   -0.000421 -0.00167  -0.000897 0.0007    
0.000857  0.000742  0.000847  -0.000599 0.00837   -0.00149  -0.00102  -0.00142  
0.00112   0.00131   -0.00266  0.000216  1.23e-05  0.0113    -0.00117  0.00068   
0.00137   -0.00102  -0.0012   0.000737  -1.23e-05 0.00167   0.0095    -0.000214 
-0.00126  -0.000465 0.00192   -0.000256 0.000501  -0.000419 -0.000969 0.00954   
A_T_ans:
0.00962   -0.00071  -0.00249  0.000728  -0.00132  0.00134   0.000159  -0.0009   
-0.000743 0.00903   0.00186   0.000379  0.00119   -0.00204  -0.00132  -0.000353 
-0.000831 -0.000191 0.0173    -0.00042  -0.000399 -0.00186  -0.0012   0.0022    
-0.000514 -0.000348 0.00163   0.00793   -0.000421 -0.00167  -0.000897 0.0007    
0.000857  0.000742  0.000847  -0.000599 0.00837   -0.00149  -0.00102  -0.00142  
0.00112   0.00131   -0.00266  0.000216  1.24e-05  0.0113    -0.00117  0.00068   
0.00137   -0.00102  -0.0012   0.000737  -1.24e-05 0.00167   0.0095    -0.000214 
-0.00126  -0.000465 0.00192   -0.000256 0.000501  -0.000419 -0.000969 0.00954   
error:7.381721900401317e-10error_ans4.8113169709787924e-14
A:
125   -10   -16   2     -15   -16   -11   -3    
-16   104   16    14    -12   -3    -2    -11   
9     1     115   -8    -16   -12   7     4     
-16   -16   -13   92    6     12    -6    0     
-13   -2    -4    -3    105   -7    0     -16   
-12   -14   -9    -8    -3    76    -12   2     
-8    4     16    5     12    8     91    16    
12    8     8     -8    8     -15   -1    88    
A_T:
0.00843   0.00102   0.00104   -6.18e-05 0.00137   0.00205   0.00123   0.000347  
0.00124   0.00956   -0.00137  -0.00139  0.001     0.00095   0.000514  0.00137   
-0.000234 0.000272  0.00896   0.000929  0.00141   0.00139   -0.000467 -7.18e-05 
0.00137   0.00154   0.000968  0.0105    -0.000198 -0.00124  0.000659  6.82e-05  
0.00108   0.00041   0.00043   0.00052   0.00963   0.00142   0.000347  0.00172   
0.00182   0.00205   0.000872  0.000785  0.000756  0.0134    0.00202   -0.000256 
0.000507  -0.000595 -0.0015   -0.00102  -0.00129  -0.00168  0.0108    -0.00216  
-0.000898 -0.000586 -0.000651 0.00108   -0.00119  0.00154   0.000323  0.011     
A_T_ans:
0.00843   0.00102   0.00104   -6.18e-05 0.00137   0.00205   0.00123   0.000347  
0.00124   0.00956   -0.00137  -0.00139  0.001     0.00095   0.000514  0.00137   
-0.000234 0.000273  0.00896   0.000929  0.00141   0.00139   -0.000467 -7.18e-05 
0.00137   0.00154   0.000968  0.0105    -0.000198 -0.00124  0.000659  6.82e-05  
0.00108   0.00041   0.00043   0.00052   0.00963   0.00142   0.000347  0.00172   
0.00182   0.00205   0.000872  0.000785  0.000756  0.0134    0.00202   -0.000256 
0.000507  -0.000595 -0.0015   -0.00102  -0.00129  -0.00168  0.0108    -0.00216  
-0.000899 -0.000586 -0.000651 0.00108   -0.00119  0.00154   0.000323  0.011     
error:7.97093946403038e-10error_ans7.006600474771507e-14
A:
75    -13   6     7     -4    -14   10    9     
-10   99    13    2     -6    -6    13    5     
12    2     126   -9    3     14    -16   13    
-9    0     4     119   -10   8     -10   9     
-12   16    -2    -1    71    -16   2     6     
-8    14    -14   15    9     101   -6    6     
-3    -13   15    14    0     -14   122   16    
13    -13   -8    10    14    -8    6     109   
A_T:
0.0139    0.00114   -0.000436 -0.000879 0.000728  0.00198   -0.00125  -0.00104  
0.00167   0.00985   -0.000848 -0.000251 0.000889  0.000889  -0.00127  -0.000379 
-0.00105  -0.000113 0.00764   0.000739  5.67e-05  -0.00118  0.00115   -0.000988 
0.00146   -6.29e-05 -0.000442 0.00833   0.00147   -0.000167 0.000524  -0.000901 
0.00222   -0.0024   0.000542  -0.000135 0.0139    0.00223   6.68e-05  -0.00102  
0.000475  -0.00109  0.00107   -0.00119  -0.00139  0.00967   0.000646  -0.000569 
0.000794  0.000813  -0.000948 -0.00115  3.96e-05  0.0014    0.00795   -0.00114  
-0.00196  0.00122   0.000613  -0.000642 -0.002    0.000145  -0.000364 0.00942   
A_T_ans:
0.0139    0.00114   -0.000436 -0.000879 0.000728  0.00198   -0.00125  -0.00104  
0.00167   0.00985   -0.000848 -0.000251 0.000889  0.000889  -0.00127  -0.000379 
-0.00105  -0.000113 0.00764   0.000739  5.68e-05  -0.00118  0.00115   -0.000988 
0.00146   -6.29e-05 -0.000442 0.00833   0.00147   -0.000167 0.000524  -0.000901 
0.00222   -0.0024   0.000542  -0.000135 0.0139    0.00223   6.69e-05  -0.00102  
0.000475  -0.00109  0.00107   -0.00119  -0.00139  0.00967   0.000647  -0.000569 
0.000794  0.000813  -0.000948 -0.00115  3.96e-05  0.0014    0.00795   -0.00114  
-0.00196  0.00122   0.000614  -0.000642 -0.002    0.000145  -0.000365 0.00942   
error:7.81849252007305e-10error_ans1.6042656976012183e-14
A:
103   5     -8    -10   9     -14   9     2     
-6    102   -12   8     11    6     9     -15   
10    16    72    -3    2     1     9     11    
0     -2    -6    114   -10   11    -7    1     
-16   -14   0     -9    109   -7    5     -4    
2     9     -16   -9    7     86    8     -6    
0     -5    -3    11    -6    -15   87    -10   
10    -10   14    14    4     16    5     81    
A_T:
0.00945   -0.000985 0.00137   0.00116   -0.000714 0.00134   -0.000967 -0.000671 
0.000176  0.00964   0.000998  -0.000873 -0.00113  -0.00109  -0.0011   0.00138   
-0.00122  -0.00235  0.0139    0.000817  0.000198  8.94e-06  -0.000873 -0.00239  
0.000115  0.000288  0.000625  0.00872   0.000848  -0.000927 0.000637  -9.02e-05 
0.00135   0.00107   0.000388  0.00082   0.00893   0.000531  -0.000815 0.000482  
-0.00061  -0.0014   0.00222   0.00102   -0.000534 0.0112    -0.000949 0.000132  
-0.000161 0.000484  0.000516  -0.00113  0.000291  0.00174   0.0111    0.00155   
-0.00089  0.00186   -0.00304  -0.00207  -0.000585 -0.00249  -0.00043  0.0129    
A_T_ans:
0.00945   -0.000985 0.00137   0.00116   -0.000714 0.00134   -0.000967 -0.000671 
0.000176  0.00964   0.000998  -0.000873 -0.00113  -0.00109  -0.0011   0.00138   
-0.00122  -0.00235  0.0139    0.000817  0.000198  8.98e-06  -0.000873 -0.00239  
0.000115  0.000288  0.000626  0.00872   0.000848  -0.000927 0.000637  -9.03e-05 
0.00135   0.00107   0.000388  0.00082   0.00893   0.000531  -0.000815 0.000482  
-0.00061  -0.0014   0.00222   0.00102   -0.000534 0.0112    -0.000949 0.000132  
-0.000161 0.000484  0.000516  -0.00113  0.000291  0.00174   0.0111    0.00155   
-0.00089  0.00186   -0.00304  -0.00207  -0.000585 -0.00249  -0.00043  0.0129    
error:7.594209705530375e-10error_ans3.2544470288568256e-14
A:
66    5     -12   -6    -11   13    3     4     
1     72    11    -3    -15   3     -2    13    
-16   -12   125   -13   -3    -12   8     8     
15    -6    -4    124   3     10    -6    15    
4     3     -12   6     94    -6    5     16    
12    -7    5     -7    16    95    -13   13    
-2    -10   3     1     -1    -11   82    -2    
2     -4    10    -4    16    -8    5     126   
A_T:
0.0157    -0.00118  0.002     0.000713  0.00213   -0.00199  -0.00115  -0.000673 
-0.000433 0.0136    -0.000866 2.11e-05  0.00244   -0.000426 0.000315  -0.0016   
0.00162   0.00122   0.00821   0.000942  0.000678  0.000563  -0.000655 -0.000965 
-0.00163  0.000768  0.000108  0.00795   -5.08e-05 -0.000633 0.000607  -0.000899 
-0.000386 -0.000358 0.0011    -0.000428 0.0107    0.000738  -0.000583 -0.00141  
-0.00209  0.00138   -0.000872 0.000479  -0.0017   0.0107    0.00208   -0.000929 
-6.5e-06  0.00177   -0.000484 -4.63e-05 0.000191  0.00134   0.0125    -0.00011  
-0.000527 0.000441  -0.000884 0.000253  -0.00149  0.000483  -0.00019  0.00807   
A_T_ans:
0.0157    -0.00118  0.002     0.000713  0.00213   -0.00199  -0.00115  -0.000673 
-0.000433 0.0136    -0.000866 2.11e-05  0.00244   -0.000426 0.000315  -0.0016   
0.00162   0.00122   0.00821   0.000942  0.000678  0.000563  -0.000655 -0.000965 
-0.00163  0.000768  0.000108  0.00795   -5.08e-05 -0.000633 0.000607  -0.000899 
-0.000386 -0.000358 0.0011    -0.000428 0.0107    0.000738  -0.000583 -0.00141  
-0.00209  0.00138   -0.000872 0.000479  -0.0017   0.0107    0.00208   -0.000929 
-6.53e-06 0.00177   -0.000484 -4.63e-05 0.000191  0.00134   0.0125    -0.00011  
-0.000527 0.000441  -0.000884 0.000253  -0.00149  0.000484  -0.00019  0.00807   
error:8.009379826035001e-10error_ans2.0120926135493103e-14
A:
98    -7    -12   9     0     -5    2     2     
-7    58    6     -9    -6    -9    -2    9     
-7    -15   120   2     2     -13   6     13    
-11   4     14    74    2     4     7     -10   
11    6     7     10    123   14    -6    -1    
-14   -12   -14   -14   -14   115   -8    13    
15    -3    13    13    2     -15   101   -13   
-7    -10   -7    -10   14    -6    15    120   
A_T:
0.0103    0.00162   0.00111   -0.00106  0.000221  0.000679  -1.18e-05 -0.000575 
0.00121   0.017     -0.00099  0.00176   0.00105   0.0011    0.00056   -0.00109  
0.000819  0.00223   0.00836   -2.03e-05 0.000234  0.00104   -0.00019  -0.00122  
0.00159   -0.000993 -0.00122  0.0135    -0.000446 -0.000652 -0.00118  0.00125   
-0.00136  -0.00118  -0.000548 -0.00128  0.00794   -0.00106  0.000469  0.000296  
0.00127   0.00183   0.000704  0.00129   0.00116   0.00884   0.000796  -0.000988 
-0.00143  0.000618  -0.000923 -0.00111  -5.97e-05 0.00129   0.01      0.000932  
0.00128   0.00171   0.000583  0.00157   -0.000784 0.000542  -0.00133  0.00804   
A_T_ans:
0.0103    0.00162   0.00111   -0.00106  0.000221  0.000679  -1.18e-05 -0.000575 
0.00121   0.017     -0.00099  0.00176   0.00105   0.0011    0.00056   -0.00109  
0.000819  0.00223   0.00836   -2.03e-05 0.000234  0.00104   -0.00019  -0.00122  
0.00159   -0.000993 -0.00122  0.0135    -0.000446 -0.000652 -0.00118  0.00125   
-0.00136  -0.00118  -0.000548 -0.00128  0.00794   -0.00106  0.000469  0.000296  
0.00127   0.00183   0.000704  0.00129   0.00116   0.00884   0.000796  -0.000988 
-0.00143  0.000618  -0.000923 -0.00111  -5.97e-05 0.00129   0.01      0.000932  
0.00128   0.00171   0.000583  0.00157   -0.000784 0.000542  -0.00133  0.00804   
error:7.998686157861812e-10error_ans1.726337958690223e-14
A:
115   12    -10   8     8     -7    -16   15    
2     114   -8    -13   3     9     8     -5    
6     0     48    -11   2     13    6     1     
11    6     2     86    7     5     -8    6     
-15   1     -11   16    122   -10   8     15    
9     8     -4    -14   -5    103   7     15    
4     14    -15   6     -4    -14   80    11    
1     -8    4     11    -16   16    3     127   
A_T:
0.00846   -0.00121  0.00212   -0.000417 -0.000608 0.000785  0.00165   -0.00121  
-0.000255 0.00895   0.000928  0.00134   -0.000297 -0.0012   -0.000768 0.000555  
-0.00106  0.000378  0.0198    0.00233   -0.000509 -0.00299  -0.0012   0.000391  
-0.00115  -0.000629 -0.000602 0.0116    -0.000596 -0.000348 0.00114   -0.000419 
0.00103   -0.000142 0.00195   -0.00105  0.00802   0.000713  -0.000856 -0.00105  
-0.000868 -0.000663 0.000333  0.00176   0.000192  0.00966   -0.00078  -0.00111  
-0.000632 -0.00161  0.0037    -0.000207 0.000324  0.00152   0.0121    -0.00128  
0.000305  0.000719  -0.000413 -0.00134  0.00103   -0.00112  -0.000418 0.00798   
A_T_ans:
0.00846   -0.00121  0.00212   -0.000417 -0.000608 0.000785  0.00165   -0.00121  
-0.000255 0.00895   0.000928  0.00134   -0.000297 -0.0012   -0.000768 0.000555  
-0.00106  0.000378  0.0198    0.00233   -0.000509 -0.00299  -0.0012   0.000391  
-0.00115  -0.000629 -0.000602 0.0116    -0.000596 -0.000348 0.00114   -0.000419 
0.00103   -0.000142 0.00195   -0.00105  0.00802   0.000713  -0.000857 -0.00105  
-0.000868 -0.000663 0.000333  0.00176   0.000192  0.00966   -0.00078  -0.00111  
-0.000632 -0.00161  0.0037    -0.000207 0.000324  0.00152   0.0121    -0.00128  
0.000305  0.000719  -0.000413 -0.00134  0.00103   -0.00112  -0.000418 0.00798   
error:7.714540117831348e-10error_ans3.2479734163161554e-14
A:
91    3     -12   4     8     -16   6     6     
-7    78    16    -6    -15   4     0     15    
-12   15    119   -9    12    -4    12    9     
-15   7     -16   122   -9    8     -3    -2    
4     -4    -12   10    72    -8    -16   -3    
12    3     -5    5     6     120   4     14    
-3    9     -11   -7    -13   -9    113   -11   
10    -15   -11   1     15    0     -1    124   
A_T:
0.011     -0.000742 0.000888  -0.000297 -0.00168  0.00135   -0.000976 -0.000789 
0.000899  0.0129    -0.00135  0.000286  0.00323   -0.000116 0.000554  -0.00136  
0.00116   -0.00182  0.00848   0.000584  -0.00196  0.000235  -0.00124  -0.000627 
0.00146   -0.00102  0.00143   0.00818   0.000414  -0.000237 5.56e-05  0.000122  
-0.000663 0.000353  0.00139   -0.000938 0.0139    0.00107   0.00179   0.000247  
-0.00103  -0.000425 8.71e-05  -0.00028  -0.000583 0.00817   -0.000341 -0.000876 
0.000205  -0.00114  0.00125   0.000418  0.000953  0.000805  0.00883   0.00076   
-0.000602 0.00141   0.000347  0.000161  -0.00132  -0.000223 -0.00011  0.00788   
A_T_ans:
0.011     -0.000742 0.000888  -0.000297 -0.00168  0.00135   -0.000976 -0.000789 
0.000899  0.0129    -0.00135  0.000286  0.00323   -0.000116 0.000554  -0.00136  
0.00116   -0.00182  0.00848   0.000584  -0.00196  0.000235  -0.00124  -0.000627 
0.00146   -0.00102  0.00143   0.00818   0.000414  -0.000237 5.56e-05  0.000122  
-0.000663 0.000353  0.00139   -0.000938 0.0139    0.00107   0.00179   0.000247  
-0.00103  -0.000425 8.71e-05  -0.00028  -0.000583 0.00817   -0.000341 -0.000876 
0.000205  -0.00114  0.00125   0.000418  0.000953  0.000805  0.00883   0.00076   
-0.000602 0.00141   0.000347  0.000161  -0.00132  -0.000223 -0.00011  0.00788   
error:8.245741867085599e-10error_ans2.3707469357541773e-14
A:
69    10    -6    0     14    -14   8     -8    
-7    93    -15   7     -13   -8    15    4     
-15   2     127   11    -12   -2    15    -3    
13    -12   -5    120   1     -9    -16   -11   
-16   -16   0     -12   90    -2    7     3     
6     -6    -14   -1    -14   71    -13   6     
-8    15    -14   5     -3    1     70    7     
9     15    -3    2     10    1     0     65    
A_T:
0.0135    -0.00187  0.00064   -0.000144 -0.00212  0.00237   -0.000657 0.00173   
0.00153   0.0115    0.00126   -0.000462 0.00181   0.00167   -0.00288  -0.000465 
0.00162   -3.59e-05 0.00778   -0.000562 0.000734  0.000502  -0.00195  0.000595  
-0.0012   0.000858  0.000685  0.00818   0.000407  0.000889  0.0018    0.00092   
0.00244   0.00213   0.000375  0.00104   0.0112    0.0012    -0.00148  -0.000107 
0.000345  0.00135   0.00192   0.00011   0.00288   0.0145    0.00168   -0.00158  
0.00197   -0.00239  0.00131   -0.00054  0.000115  -9.18e-05 0.0141    -0.00116  
-0.00249  -0.00276  -0.000129 -0.000312 -0.00187  -0.00112  0.000811  0.0153    
A_T_ans:
0.0135    -0.00187  0.00064   -0.000144 -0.00212  0.00237   -0.000657 0.00173   
0.00153   0.0115    0.00126   -0.000462 0.00181   0.00167   -0.00288  -0.000465 
0.00162   -3.6e-05  0.00778   -0.000562 0.000734  0.000502  -0.00195  0.000595  
-0.0012   0.000858  0.000685  0.00818   0.000407  0.000889  0.0018    0.00092   
0.00244   0.00213   0.000375  0.00104   0.0112    0.0012    -0.00148  -0.000107 
0.000345  0.00135   0.00192   0.00011   0.00288   0.0145    0.00168   -0.00158  
0.00197   -0.00239  0.00131   -0.00054  0.000115  -9.18e-05 0.0141    -0.00116  
-0.00249  -0.00276  -0.000129 -0.000312 -0.00187  -0.00112  0.000811  0.0153    
error:4.3025849549849227e-10error_ans1.7563728147122556e-14
A:
49    3     -3    1     5     0     11    -8    
-11   96    -13   2     -8    16    6     -12   
6     15    94    5     14    14    15    10    
-9    -16   -5    121   4     10    -14   -12   
